MAX_CAPACITY,NODE_ID,NODE_ANAME,NODE_ENAME,DAM_DAILY_DATE,TOTAL_VOLUME,TOTAL_OUTFLOW,TOTAL_INFLOW,STORAGE_PERCENTAGE,DAM_DAILY_LEVEL
110000000,BD01,سد الوحده,Al Wehda Dam,3/15/2022,21761357,12720,103274,19.78,74.74
110000000,BD01,سد الوحده,Al Wehda Dam,3/16/2022,21852204,12735,103582,19.87,74.81
110000000,BD01,سد الوحده,Al Wehda Dam,3/17/2022,21930307,12755,90858,19.94,74.87
110000000,BD01,سد الوحده,Al Wehda Dam,3/18/2022,22008626,12771,91091,20.01,74.93
110000000,BD01,سد الوحده,Al Wehda Dam,3/19/2022,22100272,12785,104431,20.09,75
110000000,BD01,سد الوحده,Al Wehda Dam,3/20/2022,22165915,12600,78447,20.15,75.05
110000000,BD01,سد الوحده,Al Wehda Dam,3/21/2022,22231708,12820,78614,20.21,75.1
110000000,BD01,سد الوحده,Al Wehda Dam,3/22/2022,22297653,12880,78825,20.27,75.15
110000000,BD01,سد الوحده,Al Wehda Dam,3/23/2022,22350518,12870,65735,20.32,75.19
110000000,BD01,سد الوحده,Al Wehda Dam,3/24/2022,22403481,12920,65882,20.37,75.23
110000000,BD01,سد الوحده,Al Wehda Dam,3/25/2022,22469820,12885,79224,20.43,75.28
110000000,BD01,سد الوحده,Al Wehda Dam,3/26/2022,22536312,12870,79362,20.49,75.33
110000000,BD01,سد الوحده,Al Wehda Dam,3/27/2022,22602956,12900,79544,20.55,75.38
110000000,BD01,سد الوحده,Al Wehda Dam,3/28/2022,22669752,12910,79707,20.61,75.43
110000000,BD01,سد الوحده,Al Wehda Dam,3/29/2022,22736702,12910,79707,20.67,75.48
110000000,BD01,سد الوحده,Al Wehda Dam,3/30/2022,22803805,12935,80038,20.73,75.53
110000000,BD01,سد الوحده,Al Wehda Dam,3/31/2022,22857598,12945,66737,20.78,75.57
110000000,BD01,سد الوحده,Al Wehda Dam,4/1/2022,22911489,12960,66852,20.83,75.61
110000000,BD01,سد الوحده,Al Wehda Dam,4/2/2022,22965479,12980,66969,20.88,75.65
110000000,BD01,سد الوحده,Al Wehda Dam,4/3/2022,23019567,12990,67078,20.93,75.69
110000000,BD01,سد الوحده,Al Wehda Dam,4/4/2022,23073754,13910,76197,20.98,75.73
110000000,BD01,سد الوحده,Al Wehda Dam,4/5/2022,23128039,13020,67306,21.03,75.77
110000000,BD01,سد الوحده,Al Wehda Dam,4/6/2022,23168819,13045,53824,21.06,75.8
110000000,BD01,سد الوحده,Al Wehda Dam,4/7/2022,23209654,13035,53840,21.1,75.83
110000000,BD01,سد الوحده,Al Wehda Dam,4/8/2022,23250544,13055,53946,21.14,75.86
110000000,BD01,سد الوحده,Al Wehda Dam,4/9/2022,23291491,13085,54031,21.17,75.89
110000000,BD01,سد الوحده,Al Wehda Dam,4/10/2022,23332493,13100,54086,21.21,75.92
110000000,BD01,سد الوحده,Al Wehda Dam,4/11/2022,23373552,13115,54173,21.25,75.95
110000000,BD01,سد الوحده,Al Wehda Dam,4/12/2022,23414666,13120,54235,21.29,75.98
110000000,BD01,سد الوحده,Al Wehda Dam,4/13/2022,23455836,13125,54837,21.32,76.01
110000000,BD01,سد الوحده,Al Wehda Dam,4/14/2022,23497063,13145,54371,21.36,76.04
110000000,BD01,سد الوحده,Al Wehda Dam,4/15/2022,23538346,13100,54453,21.4,76.07
110000000,BD01,سد الوحده,Al Wehda Dam,4/16/2022,23579685,13190,54529,21.44,76.1
110000000,BD01,سد الوحده,Al Wehda Dam,4/17/2022,23621080,13215,54610,21.47,76.13
110000000,BD01,سد الوحده,Al Wehda Dam,4/18/2022,23662531,13220,54672,21.51,76.16
110000000,BD01,سد الوحده,Al Wehda Dam,4/19/2022,23704039,13225,54732,21.55,76.19
110000000,BD01,سد الوحده,Al Wehda Dam,4/20/2022,23745603,13235,54800,21.59,76.22
110000000,BD01,سد الوحده,Al Wehda Dam,4/21/2022,23787224,13245,54866,21.62,76.25
110000000,BD01,سد الوحده,Al Wehda Dam,4/22/2022,23828901,13260,54937,21.66,76.28
110000000,BD01,سد الوحده,Al Wehda Dam,4/23/2022,23884559,13280,68938,21.71,76.32
110000000,BD01,سد الوحده,Al Wehda Dam,4/24/2022,23926368,13305,56114,21.75,76.35
110000000,BD01,سد الوحده,Al Wehda Dam,4/25/2022,23912426,75982,61359,21.74,76.34
110000000,BD01,سد الوحده,Al Wehda Dam,4/26/2022,23884559,85976,58035,21.71,76.32
110000000,BD01,سد الوحده,Al Wehda Dam,4/27/2022,23856718,86740,58933,21.69,76.3
110000000,BD01,سد الوحده,Al Wehda Dam,4/28/2022,23828901,91536,60270,21.66,76.28
110000000,BD01,سد الوحده,Al Wehda Dam,4/29/2022,23801110,88500,60269,21.64,76.26
110000000,BD01,سد الوحده,Al Wehda Dam,4/30/2022,23773344,88550,60364,21.61,76.24
110000000,BD01,سد الوحده,Al Wehda Dam,5/1/2022,23745603,78830,63134,21.59,76.22
110000000,BD01,سد الوحده,Al Wehda Dam,5/2/2022,23690197,104520,62547,21.54,76.18
110000000,BD01,سد الوحده,Al Wehda Dam,5/3/2022,23634891,133834,64286,21.49,76.14
110000000,BD01,سد الوحده,Al Wehda Dam,5/4/2022,23538346,148152,51212,21.4,76.07
110000000,BD01,سد الوحده,Al Wehda Dam,5/5/2022,23442107,148584,51965,21.31,76
110000000,BD01,سد الوحده,Al Wehda Dam,5/6/2022,23346173,149620,53271,21.22,75.93
110000000,BD01,سد الوحده,Al Wehda Dam,5/7/2022,23250544,150313,54314,21.14,75.86
110000000,BD01,سد الوحده,Al Wehda Dam,5/8/2022,23155219,150340,54650,21.05,75.79
110000000,BD01,سد الوحده,Al Wehda Dam,5/9/2022,24475072,123096,54810,22.25,76.74
110000000,BD01,سد الوحده,Al Wehda Dam,5/10/2022,23019567,124392,56303,20.93,75.69
110000000,BD01,سد الوحده,Al Wehda Dam,5/11/2022,22911489,145778,50862,20.83,75.61
110000000,BD01,سد الوحده,Al Wehda Dam,5/12/2022,22830689,150571,55968,20.76,75.55
110000000,BD01,سد الوحده,Al Wehda Dam,5/13/2022,22709904,178284,57188,20.65,75.46
110000000,BD01,سد الوحده,Al Wehda Dam,5/14/2022,22562951,183708,50104,20.51,75.35
110000000,BD01,سد الوحده,Al Wehda Dam,5/15/2022,22429998,185304,52055,20.39,75.25
110000000,BD01,سد الوحده,Al Wehda Dam,5/16/2022,22310860,183144,50524,20.28,75.16
110000000,BD01,سد الوحده,Al Wehda Dam,5/17/2022,22192214,184440,65594,20.17,75.07
110000000,BD01,سد الوحده,Al Wehda Dam,5/18/2022,22060959,185304,53856,20.06,74.97
110000000,BD01,سد الوحده,Al Wehda Dam,5/19/2022,21930307,185350,54527,19.94,74.87
110000000,BD01,سد الوحده,Al Wehda Dam,5/20/2022,21787283,185736,42555,19.81,74.76
110000000,BD01,سد الوحده,Al Wehda Dam,5/21/2022,21670802,166236,50210,19.7,74.67
110000000,BD01,سد الوحده,Al Wehda Dam,5/22/2022,21541946,166500,37664,19.58,74.57
110000000,BD01,سد الوحده,Al Wehda Dam,5/23/2022,21413685,166000,38354,19.47,74.47
110000000,BD01,سد الوحده,Al Wehda Dam,5/24/2022,21286017,166040,39021,19.35,74.37
110000000,BD01,سد الوحده,Al Wehda Dam,5/25/2022,21158939,166600,39723,19.24,74.27
110000000,BD01,سد الوحده,Al Wehda Dam,5/26/2022,21032451,166690,40356,19.12,74.17
110000000,BD01,سد الوحده,Al Wehda Dam,5/27/2022,20906549,166700,41014,19.01,74.07
110000000,BD01,سد الوحده,Al Wehda Dam,5/28/2022,20681399,268455,43835,18.8,73.89
110000000,BD01,سد الوحده,Al Wehda Dam,5/29/2022,20532347,183708,35246,18.67,73.77
110000000,BD01,سد الوحده,Al Wehda Dam,5/30/2022,20384129,185438,37948,18.53,73.65
110000000,BD01,سد الوحده,Al Wehda Dam,5/31/2022,20236742,185608,39001,18.4,73.53
110000000,BD01,سد الوحده,Al Wehda Dam,6/1/2022,20102365,169164,47384,18.27,73.42
110000000,BD01,سد الوحده,Al Wehda Dam,6/2/2022,19980804,166860,33937,18.16,73.32
110000000,BD01,سد الوحده,Al Wehda Dam,6/3/2022,19847747,167792,35079,18.04,73.21
110000000,BD01,سد الوحده,Al Wehda Dam,6/4/2022,19715378,168656,36657,17.92,73.1
110000000,BD01,سد الوحده,Al Wehda Dam,6/5/2022,19583694,168700,37415,17.8,72.99
110000000,BD01,سد الوحده,Al Wehda Dam,6/6/2022,19452693,167700,37619,17.68,72.88
110000000,BD01,سد الوحده,Al Wehda Dam,6/7/2022,19322372,168656,38771,17.57,72.77
110000000,BD01,سد الوحده,Al Wehda Dam,6/8/2022,19204488,168670,51230,17.46,72.67
110000000,BD01,سد الوحده,Al Wehda Dam,6/9/2022,19087161,168690,51819,17.35,72.57
110000000,BD01,سد الوحده,Al Wehda Dam,6/10/2022,18970391,168600,52310,17.25,72.47
110000000,BD01,سد الوحده,Al Wehda Dam,6/11/2022,18854176,168630,52914,17.14,72.37
110000000,BD01,سد الوحده,Al Wehda Dam,6/12/2022,18738513,168650,53502,17.04,72.27
110000000,BD01,سد الوحده,Al Wehda Dam,6/13/2022,18600445,193716,56693,16.91,72.15
110000000,BD01,سد الوحده,Al Wehda Dam,6/14/2022,18451762,202420,53813,16.77,72.02
110000000,BD01,سد الوحده,Al Wehda Dam,6/15/2022,18304003,202352,55177,16.64,71.89
110000000,BD01,سد الوحده,Al Wehda Dam,6/16/2022,18145905,202370,44877,16.5,71.75
110000000,BD01,سد الوحده,Al Wehda Dam,6/17/2022,17988868,202390,45978,16.35,71.61
110000000,BD01,سد الوحده,Al Wehda Dam,6/18/2022,17832886,202900,47064,16.21,71.47
110000000,BD01,سد الوحده,Al Wehda Dam,6/19/2022,17677956,202634,48134,16.07,71.33
110000000,BD01,سد الوحده,Al Wehda Dam,6/20/2022,17567931,202930,49230,15.97,71.23
110000000,BD01,سد الوحده,Al Wehda Dam,6/21/2022,17371226,202900,50265,15.79,71.05
110000000,BD01,سد الوحده,Al Wehda Dam,6/22/2022,17219417,202930,51346,15.65,70.91
110000000,BD01,سد الوحده,Al Wehda Dam,6/23/2022,17068638,202970,42447,15.52,70.77
110000000,BD01,سد الوحده,Al Wehda Dam,6/24/2022,16918886,202980,53502,15.38,70.63
110000000,BD01,سد الوحده,Al Wehda Dam,6/25/2022,16770153,203000,54563,15.25,70.49
110000000,BD01,سد الوحده,Al Wehda Dam,6/26/2022,16632954,202920,66021,15.12,70.36
110000000,BD01,سد الوحده,Al Wehda Dam,6/27/2022,16496627,202945,66933,15,70.23
110000000,BD01,سد الوحده,Al Wehda Dam,6/28/2022,16361168,203010,67886,14.87,70.1
110000000,BD01,سد الوحده,Al Wehda Dam,6/29/2022,16236896,203000,79077,14.76,69.98
110000000,BD01,سد الوحده,Al Wehda Dam,6/30/2022,16113357,203000,79831,14.65,69.86
110000000,BD01,سد الوحده,Al Wehda Dam,7/1/2022,15980346,203000,70390,14.53,69.73
110000000,BD01,سد الوحده,Al Wehda Dam,7/2/2022,15827932,226048,73748,14.39,69.58
110000000,BD01,سد الوحده,Al Wehda Dam,7/3/2022,15656561,227776,56530,14.23,69.41
110000000,BD01,سد الوحده,Al Wehda Dam,7/4/2022,15516515,204448,64552,14.11,69.27
110000000,BD01,سد الوحده,Al Wehda Dam,7/5/2022,15377442,202500,63907,13.98,69.13
110000000,BD01,سد الوحده,Al Wehda Dam,7/6/2022,15229510,203032,55440,13.85,68.98
110000000,BD01,سد الوحده,Al Wehda Dam,7/7/2022,15072934,203284,47299,13.7,68.82
110000000,BD01,سد الوحده,Al Wehda Dam,7/8/2022,14917609,203290,48565,13.56,68.66
110000000,BD01,سد الوحده,Al Wehda Dam,7/9/2022,14753940,203500,40250,13.41,68.49
110000000,BD01,سد الوحده,Al Wehda Dam,7/10/2022,14591665,203550,41726,13.27,68.32
110000000,BD01,سد الوحده,Al Wehda Dam,7/11/2022,14430778,203580,43173,13.12,68.15
110000000,BD01,سد الوحده,Al Wehda Dam,7/12/2022,14261930,203590,35246,12.97,67.97
110000000,BD01,سد الوحده,Al Wehda Dam,7/13/2022,14076121,221944,36646,12.8,67.77
110000000,BD01,سد الوحده,Al Wehda Dam,7/14/2022,13837382,274928,36684,12.58,67.51
110000000,BD01,سد الوحده,Al Wehda Dam,7/15/2022,13637835,240628,41487,12.4,67.29
110000000,BD01,سد الوحده,Al Wehda Dam,7/16/2022,13467300,228640,58526,12.24,67.1
110000000,BD01,سد الوحده,Al Wehda Dam,7/17/2022,13289581,227344,50039,12.08,66.9
110000000,BD01,سد الوحده,Al Wehda Dam,7/18/2022,13122437,226109,59415,11.93,66.71
110000000,BD01,سد الوحده,Al Wehda Dam,7/19/2022,12965598,209200,52841,11.79,66.53
110000000,BD01,سد الوحده,Al Wehda Dam,7/20/2022,12793042,211792,39745,11.63,66.33
110000000,BD01,سد الوحده,Al Wehda Dam,7/21/2022,12622271,212224,41968,11.47,66.13
110000000,BD01,سد الوحده,Al Wehda Dam,7/22/2022,12444869,212656,35884,11.31,65.92
110000000,BD01,سد الوحده,Al Wehda Dam,7/23/2022,12269406,202288,27465,11.15,65.71
110000000,BD01,سد الوحده,Al Wehda Dam,7/24/2022,12104088,204574,39466,11,65.51
110000000,BD01,سد الوحده,Al Wehda Dam,7/25/2022,11932368,202288,31288,10.85,65.3
110000000,BD01,سد الوحده,Al Wehda Dam,7/26/2022,11762542,202720,33635,10.69,65.09
110000000,BD01,سد الوحده,Al Wehda Dam,7/27/2022,11594597,202950,35464,10.54,64.88
110000000,BD01,سد الوحده,Al Wehda Dam,7/28/2022,11436383,202155,28658,10.4,64.68
110000000,BD01,سد الوحده,Al Wehda Dam,7/29/2022,11248741,202588,31126,10.23,64.44
110000000,BD01,سد الوحده,Al Wehda Dam,7/30/2022,11086521,201292,39536,10.08,64.23
110000000,BD01,سد الوحده,Al Wehda Dam,7/31/2022,10926120,202155,42238,9.93,64.02
110000000,BD01,سد الوحده,Al Wehda Dam,8/1/2022,10767525,202588,44492,9.79,63.81
110000000,BD01,سد الوحده,Al Wehda Dam,8/2/2022,10215628,200428,44133,9.29,63.6
110000000,BD01,سد الوحده,Al Wehda Dam,8/3/2022,10448352,205155,40319,9.5,63.38
110000000,BD01,سد الوحده,Al Wehda Dam,8/4/2022,10280672,202847,42963,9.35,63.15
110000000,BD01,سد الوحده,Al Wehda Dam,8/5/2022,10129401,203279,45331,9.21,62.94
110000000,BD01,سد الوحده,Al Wehda Dam,8/6/2022,9965709,203300,40203,9.06,62.71
110000000,BD01,سد الوحده,Al Wehda Dam,8/7/2022,9797095,203320,35320,8.91,62.47
110000000,BD01,سد الوحده,Al Wehda Dam,8/8/2022,9637590,203350,44475,8.76,62.24
110000000,BD01,سد الوحده,Al Wehda Dam,8/9/2022,9452922,229372,45349,8.59,61.97
110000000,BD01,سد الوحده,Al Wehda Dam,8/10/2022,9257643,237580,35977,8.42,61.68
110000000,BD01,سد الوحده,Al Wehda Dam,8/11/2022,9058937,236716,38704,8.24,61.38
110000000,BD01,سد الوحده,Al Wehda Dam,8/12/2022,8895888,207916,38602,8.09,61.13
110000000,BD01,سد الوحده,Al Wehda Dam,8/13/2022,8728740,201724,35321,7.94,60.87
110000000,BD01,سد الوحده,Al Wehda Dam,8/14/2022,8557751,204452,33259,7.78,60.6
110000000,BD01,سد الوحده,Al Wehda Dam,8/15/2022,8383184,204143,30420,7.62,60.32
110000000,BD01,سد الوحده,Al Wehda Dam,8/16/2022,8211390,204300,33382,7.46,60.04
110000000,BD01,سد الوحده,Al Wehda Dam,8/17/2022,8018411,229992,37937,7.29,59.72
110000000,BD01,سد الوحده,Al Wehda Dam,8/18/2022,7852455,208276,43686,7.14,59.44
110000000,BD01,سد الوحده,Al Wehda Dam,8/19/2022,7747184,148156,37954,7.04,59.26
110000000,BD01,سد الوحده,Al Wehda Dam,8/20/2022,7625754,149884,35145,6.93,59.05
110000000,BD01,سد الوحده,Al Wehda Dam,8/21/2022,7522850,130012,27974,6.84,58.87
110000000,BD01,سد الوحده,Al Wehda Dam,8/22/2022,7437922,115360,30407,6.76,58.72
110000000,BD01,سد الوحده,Al Wehda Dam,8/23/2022,7348154,115756,26584,6.68,58.56
110000000,BD01,سد الوحده,Al Wehda Dam,8/24/2022,7259228,116620,28569,6.6,58.4
110000000,BD01,سد الوحده,Al Wehda Dam,8/25/2022,7171138,116680,29491,6.52,58.24
110000000,BD01,سد الوحده,Al Wehda Dam,8/26/2022,7067611,133036,30430,6.43,58.05
110000000,BD01,سد الوحده,Al Wehda Dam,8/27/2022,6959890,133900,27112,6.33,57.85
110000000,BD01,سد الوحده,Al Wehda Dam,8/28/2022,6853447,134332,28849,6.23,57.65
110000000,BD01,سد الوحده,Al Wehda Dam,8/29/2022,6743045,134744,25341,6.13,57.44
110000000,BD01,سد الوحده,Al Wehda Dam,8/30/2022,6634026,134800,26751,6.03,57.23
110000000,BD01,سد الوحده,Al Wehda Dam,8/31/2022,6743045,134830,28168,6.13,57.44
110000000,BD01,سد الوحده,Al Wehda Dam,9/1/2022,6425121,134600,24343,5.84,56.82
110000000,BD01,سد الوحده,Al Wehda Dam,9/2/2022,6325086,124399,25351,5.75,56.62
110000000,BD01,سد الوحده,Al Wehda Dam,9/3/2022,6226263,124400,26557,5.66,56.42
110000000,BD01,سد الوحده,Al Wehda Dam,9/4/2022,6128641,124480,27828,5.57,56.22
110000000,BD01,سد الوحده,Al Wehda Dam,9/5/2022,6032210,124520,29068,5.48,56.02
110000000,BD01,سد الوحده,Al Wehda Dam,9/6/2022,6425121,124550,30250,5.84,56.82
110000000,BD01,سد الوحده,Al Wehda Dam,9/7/2022,5828867,139948,380,5.3,55.59
110000000,BD01,سد الوحده,Al Wehda Dam,9/8/2022,5722307,140812,35212,5.2,55.36
110000000,BD01,سد الوحده,Al Wehda Dam,9/9/2022,5617264,144244,37179,5.11,55.13
110000000,BD01,سد الوحده,Al Wehda Dam,9/10/2022,5513721,141300,38733,5.01,54.9
110000000,BD01,سد الوحده,Al Wehda Dam,9/11/2022,5411665,141330,40233,4.92,54.67
110000000,BD01,سد الوحده,Al Wehda Dam,9/12/2022,5311079,141250,41709,4.83,54.44
110000000,BD01,سد الوحده,Al Wehda Dam,9/13/2022,5272117,77600,39573,4.79,46.35
110000000,BD01,سد الوحده,Al Wehda Dam,9/14/2022,5246265,61766,36819,4.77,54.29
110000000,BD01,سد الوحده,Al Wehda Dam,9/15/2022,5203397,77664,36112,4.73,54.19
110000000,BD01,سد الوحده,Al Wehda Dam,9/16/2022,5156557,81332,31316,4.69,54.08
110000000,BD01,سد الوحده,Al Wehda Dam,9/17/2022,5110044,81200,34688,4.65,53.97
110000000,BD01,سد الوحده,Al Wehda Dam,9/18/2022,5047143,97886,34984,4.59,53.82
110000000,BD01,سد الوحده,Al Wehda Dam,9/19/2022,4976582,107329,36768,4.52,53.65
110000000,BD01,سد الوحده,Al Wehda Dam,9/20/2022,4906788,0,37913,4.46,53.48
110000000,BD01,سد الوحده,Al Wehda Dam,9/21/2022,4837756,108048,38955,4.4,53.31
110000000,BD01,سد الوحده,Al Wehda Dam,9/22/2022,4789482,87082,38955,4.35,53.19
110000000,BD01,سد الوحده,Al Wehda Dam,9/23/2022,4737608,88008,36244,4.31,53.06
110000000,BD01,سد الوحده,Al Wehda Dam,9/24/2022,4686171,88500,36487,4.26,52.93
110000000,BD01,سد الوحده,Al Wehda Dam,9/25/2022,4639076,87600,40755,4.22,52.81
110000000,BD01,سد الوحده,Al Wehda Dam,9/26/2022,4592348,86400,39966,4.17,52.69
110000000,BD01,سد الوحده,Al Wehda Dam,9/27/2022,4545986,88976,40545,4.13,52.57
110000000,BD01,سد الوحده,Al Wehda Dam,9/28/2022,4499988,88385,40636,4.09,52.45
110000000,BD01,سد الوحده,Al Wehda Dam,9/29/2022,4465727,68800,34539,4.06,52.36
110000000,BD01,سد الوحده,Al Wehda Dam,9/30/2022,4431668,69328,35320,4.03,52.27
110000000,BD01,سد الوحده,Al Wehda Dam,10/1/2022,4397811,69600,35408,4,52.18
110000000,BD01,سد الوحده,Al Wehda Dam,10/2/2022,4367885,67265,37338,3.97,52.1
110000000,BD01,سد الوحده,Al Wehda Dam,10/3/2022,4338117,67250,37462,3.94,52.02
110000000,BD01,سد الوحده,Al Wehda Dam,10/4/2022,4330699,42858,35181,3.94,52
110000000,BD01,سد الوحده,Al Wehda Dam,10/5/2022,4323292,43672,36014,3.93,51.98
110000000,BD01,سد الوحده,Al Wehda Dam,10/6/2022,4323292,43180,43390,3.93,51.98
110000000,BD01,سد الوحده,Al Wehda Dam,10/7/2022,4349261,12630,38600,3.95,52.05
110000000,BD01,سد الوحده,Al Wehda Dam,10/8/2022,4375352,12590,38680,3.98,52.12
110000000,BD01,سد الوحده,Al Wehda Dam,10/9/2022,4405318,12530,42496,4,52.2
110000000,BD01,سد الوحده,Al Wehda Dam,10/10/2022,4431668,12450,38801,4.03,52.27
110000000,BD01,سد الوحده,Al Wehda Dam,10/11/2022,4458141,12410,38882,4.05,52.34
110000000,BD01,سد الوحده,Al Wehda Dam,10/12/2022,4488545,12385,42789,4.08,52.42
110000000,BD01,سد الوحده,Al Wehda Dam,10/13/2022,4519110,12395,42960,4.11,52.5
110000000,BD01,سد الوحده,Al Wehda Dam,10/14/2022,4549836,12385,43111,4.14,52.58
110000000,BD01,سد الوحده,Al Wehda Dam,10/15/2022,4588470,12395,43283,4.17,52.68
110000000,BD01,سد الوحده,Al Wehda Dam,10/16/2022,4611773,12400,43450,4.19,52.74
110000000,BD01,سد الوحده,Al Wehda Dam,10/17/2022,4646899,12407,47533,4.22,52.83
110000000,BD01,سد الوحده,Al Wehda Dam,10/18/2022,4682232,12395,47728,4.26,52.92
110000000,BD01,سد الوحده,Al Wehda Dam,10/19/2022,4721735,12400,51903,4.29,53.02
110000000,BD01,سد الوحده,Al Wehda Dam,10/20/2022,4761496,12395,52156,4.33,53.12
110000000,BD01,سد الوحده,Al Wehda Dam,10/21/2022,4801516,12370,52390,4.37,53.22
110000000,BD01,سد الوحده,Al Wehda Dam,10/22/2022,4841796,12390,52670,4.4,53.32
110000000,BD01,سد الوحده,Al Wehda Dam,10/23/2022,4882337,12385,52927,4.44,53.42
110000000,BD01,سد الوحده,Al Wehda Dam,10/24/2022,4923142,12390,53194,4.48,53.52
110000000,BD01,سد الوحده,Al Wehda Dam,10/25/2022,4964210,12395,53463,4.51,53.62
110000000,BD01,سد الوحده,Al Wehda Dam,10/26/2022,5005543,12390,53724,4.55,53.72
110000000,BD01,سد الوحده,Al Wehda Dam,10/27/2022,5047143,12385,53984,4.59,53.82
110000000,BD01,سد الوحده,Al Wehda Dam,10/28/2022,5101622,12375,66855,4.64,53.95
110000000,BD01,سد الوحده,Al Wehda Dam,10/29/2022,5165049,12380,75806,4.7,54.1
110000000,BD01,سد الوحده,Al Wehda Dam,10/30/2022,5216229,12375,63555,4.74,54.22
110000000,BD01,سد الوحده,Al Wehda Dam,10/31/2022,5267801,12365,63937,4.79,54.34
110000000,BD01,سد الوحده,Al Wehda Dam,11/1/2022,5319768,12360,64327,4.84,54.46
110000000,BD01,سد الوحده,Al Wehda Dam,11/2/2022,5372131,12370,64773,4.88,54.58
110000000,BD01,سد الوحده,Al Wehda Dam,11/3/2022,5429308,12373,69650,4.94,54.71
110000000,BD01,سد الوحده,Al Wehda Dam,11/4/2022,5495866,12379,78738,5,54.86
110000000,BD01,سد الوحده,Al Wehda Dam,11/5/2022,5563055,12384,79573,5.06,55.01
110000000,BD01,سد الوحده,Al Wehda Dam,11/6/2022,5635424,12377,84745,5.12,55.17
110000000,BD01,سد الوحده,Al Wehda Dam,11/7/2022,5717709,12360,94645,5.2,55.35
110000000,BD01,سد الوحده,Al Wehda Dam,11/8/2022,5814882,12320,104839,5.29,55.56
110000000,BD01,سد الوحده,Al Wehda Dam,11/9/2022,5880371,12330,82476,5.35,55.7
110000000,BD01,سد الوحده,Al Wehda Dam,11/10/2022,5955916,12320,87864,5.41,55.86
110000000,BD01,سد الوحده,Al Wehda Dam,11/11/2022,6027419,12290,83794,5.48,56.01
110000000,BD01,سد الوحده,Al Wehda Dam,11/12/2022,6114101,12250,94090,5.56,56.19
110000000,BD01,سد الوحده,Al Wehda Dam,11/13/2022,6191959,12240,94940,5.63,56.35
110000000,BD01,سد الوحده,Al Wehda Dam,11/14/2022,6270584,12246,90871,5.7,56.51
110000000,BD01,سد الوحده,Al Wehda Dam,11/15/2022,6344996,12240,86651,5.77,56.66
110000000,BD01,سد الوحده,Al Wehda Dam,11/16/2022,6420091,12235,87329,5.84,56.81
110000000,BD01,سد الوحده,Al Wehda Dam,11/17/2022,6495873,12225,88007,5.91,56.96
110000000,BD01,سد الوحده,Al Wehda Dam,11/18/2022,6572346,12215,88689,5.97,57.11
110000000,BD01,سد الوحده,Al Wehda Dam,11/19/2022,6659858,12200,99711,6.05,57.28
110000000,BD01,سد الوحده,Al Wehda Dam,11/20/2022,6737822,12170,90134,6.13,57.43
110000000,BD01,سد الوحده,Al Wehda Dam,11/21/2022,6816492,12140,90180,6.2,57.58
110000000,BD01,سد الوحده,Al Wehda Dam,11/22/2022,6895872,12110,91490,6.27,57.73
110000000,BD01,سد الوحده,Al Wehda Dam,11/23/2022,6981332,12090,97550,6.35,57.89
110000000,BD01,سد الوحده,Al Wehda Dam,11/24/2022,7073031,12050,98329,6.43,58.06
110000000,BD01,سد الوحده,Al Wehda Dam,11/25/2022,7149246,12000,93635,6.5,58.2
110000000,BD01,سد الوحده,Al Wehda Dam,11/26/2022,7231610,11950,94315,6.57,58.35
110000000,BD01,سد الوحده,Al Wehda Dam,11/27/2022,7320274,11890,100544,6.65,58.51
110000000,BD01,سد الوحده,Al Wehda Dam,11/28/2022,7415401,11860,108976,6.74,58.68
110000000,BD01,سد الوحده,Al Wehda Dam,11/29/2022,7505805,11810,102214,6.82,58.84
110000000,BD01,سد الوحده,Al Wehda Dam,11/30/2022,7597061,11760,103016,6.91,59
110000000,BD01,سد الوحده,Al Wehda Dam,12/1/2022,7677613,11720,92273,6.98,59.14
110000000,BD01,سد الوحده,Al Wehda Dam,12/2/2022,7193082,11660,92873,6.54,58.28
110000000,BD01,سد الوحده,Al Wehda Dam,12/3/2022,7852455,11590,105218,7.14,59.44
110000000,BD01,سد الوحده,Al Wehda Dam,12/4/2022,8000501,11460,159506,7.27,58.88
110000000,BD01,سد الوحده,Al Wehda Dam,12/5/2022,8108427,11365,119292,7.37,59.87
110000000,BD01,سد الوحده,Al Wehda Dam,12/6/2022,8217479,11255,120306,7.47,60.05
110000000,BD01,سد الوحده,Al Wehda Dam,12/7/2022,8321512,11140,115174,7.57,60.22
110000000,BD01,سد الوحده,Al Wehda Dam,12/8/2022,8432776,11000,122263,7.67,60.4
110000000,BD01,سد الوحده,Al Wehda Dam,12/9/2022,8601830,10829,179879,7.82,60.67
110000000,BD01,سد الوحده,Al Wehda Dam,12/10/2022,8728740,10710,137625,7.94,60.87
110000000,BD01,سد الوحده,Al Wehda Dam,12/11/2022,8889413,10595,171269,8.08,61.12
110000000,BD01,سد الوحده,Al Wehda Dam,12/12/2022,9019595,10490,140672,8.2,61.32
110000000,BD01,سد الوحده,Al Wehda Dam,12/13/2022,9157872,10380,161911,8.33,61.53
110000000,BD01,سد الوحده,Al Wehda Dam,12/14/2022,9291087,10285,130245,8.45,61.73
110000000,BD01,سد الوحده,Al Wehda Dam,12/15/2022,5748119,9270,103411,5.23,61.87
110000000,BD01,سد الوحده,Al Wehda Dam,12/16/2022,9452922,9185,76874,8.59,61.97
110000000,BD01,سد الوحده,Al Wehda Dam,12/17/2022,5897546,9105,90838,5.36,62.09
